1,2147483647,1,2147483647,1,2147483647,1,2147483647,1,2147483647,1,2147483647,1,2147483647,1,2147483647
0,37080,0,37080,0,37080,0,37080,0,37080,0,37080,0,37080,0,37080
0,37080,0,37080,0,37080,0,37080,0,37080,0,37080,0,37080,0,37080
0,37080,0,37080,0,37080,0,37080,0,37080,0,37080,0,37080,0,37080
1,87081,1,87081,1,87081,1,87081,1,87081,1,87081,1,87081,1,87081
0,137082,0,137082,0,137082,0,137082,0,137082,0,137082,0,137082,0,137082
1,187083,1,187083,1,187083,1,187083,1,187083,1,187083,1,187083,1,187083
0,237084,0,237084,0,237084,0,237084,0,237084,0,237084,0,237084,0,237084
1,287085,1,287085,1,287085,1,287085,1,287085,1,287085,1,287085,1,287085
0,337086,0,337086,0,337086,0,337086,0,337086,0,337086,0,337086,0,337086
1,387087,1,387087,1,387087,1,387087,1,387087,1,387087,1,387087,1,387087
0,437088,0,437088,0,437088,0,437088,0,437088,0,437088,0,437088,0,437088
1,487089,1,487089,1,487089,1,487089,1,487089,1,487089,1,487089,1,487089
0,537090,0,537090,0,537090,0,537090,0,537090,0,537090,0,537090,0,537090
1,587091,1,587091,1,587091,1,587091,1,587091,1,587091,1,587091,1,587091
0,637092,0,637092,0,637092,0,637092,0,637092,0,637092,0,637092,0,637092
1,687093,1,687093,1,687093,1,687093,1,687093,1,687093,1,687093,1,687093
0,737094,0,737094,0,737094,0,737094,0,737094,0,737094,0,737094,0,737094
1,787095,1,787095,1,787095,1,787095,1,787095,1,787095,1,787095,1,787095
0,837096,0,837096,0,837096,0,837096,0,837096,0,837096,0,837096,0,837096
1,887097,1,887097,1,887097,1,887097,1,887097,1,887097,1,887097,1,887097
0,937098,0,937098,0,937098,0,937098,0,937098,0,937098,0,937098,0,937098
1,987099,1,987099,1,987099,1,987099,1,987099,1,987099,1,987099,1,987099
0,1037100,0,1037100,0,1037100,0,1037100,0,1037100,0,1037100,0,1037100,0,1037100
1,1087101,1,1087101,1,1087101,1,1087101,1,1087101,1,1087101,1,1087101,1,1087101
0,1137102,0,1137102,0,1137102,0,1137102,0,1137102,0,1137102,0,1137102,0,1137102
1,1187103,1,1187103,1,1187103,1,1187103,1,1187103,1,1187103,1,1187103,1,1187103
0,1237104,0,1237104,0,1237104,0,1237104,0,1237104,0,1237104,0,1237104,0,1237104
1,1287105,1,1287105,1,1287105,1,1287105,1,1287105,1,1287105,1,1287105,1,1287105
0,1337106,0,1337106,0,1337106,0,1337106,0,1337106,0,1337106,0,1337106,0,1337106
1,1387107,1,1387107,1,1387107,1,1387107,1,1387107,1,1387107,1,1387107,1,1387107
0,1437108,0,1437108,0,1437108,0,1437108,0,1437108,0,1437108,0,1437108,0,1437108
1,1487109,1,1487109,1,1487109,1,1487109,1,1487109,1,1487109,1,1487109,1,1487109
0,1537110,0,1537110,0,1537110,0,1537110,0,1537110,0,1537110,0,1537110,0,1537110
1,1587111,1,1587111,1,1587111,1,1587111,1,1587111,1,1587111,1,1587111,1,1587111
0,1637112,0,1637112,0,1637112,0,1637112,0,1637112,0,1637112,0,1637112,0,1637112
1,1687113,1,1687113,1,1687113,1,1687113,1,1687113,1,1687113,1,1687113,1,1687113
0,1737114,0,1737114,0,1737114,0,1737114,0,1737114,0,1737114,0,1737114,0,1737114
1,1787115,1,1787115,1,1787115,1,1787115,1,1787115,1,1787115,1,1787115,1,1787115
0,1837116,0,1837116,0,1837116,0,1837116,0,1837116,0,1837116,0,1837116,0,1837116
1,1887117,1,1887117,1,1887117,1,1887117,1,1887117,1,1887117,1,1887117,1,1887117
0,1937118,0,1937118,0,1937118,0,1937118,0,1937118,0,1937118,0,1937118,0,1937118
1,1987119,1,1987119,1,1987119,1,1987119,1,1987119,1,1987119,1,1987119,1,1987119
0,2037120,0,2037120,0,2037120,0,2037120,0,2037120,0,2037120,0,2037120,0,2037120
1,2087121,1,2087121,1,2087121,1,2087121,1,2087121,1,2087121,1,2087121,1,2087121
0,2137122,0,2137122,0,2137122,0,2137122,0,2137122,0,2137122,0,2137122,0,2137122
