1,2147483647,1,2147483647,1,2147483647,1,2147483647,1,2147483647,1,2147483647,1,2147483647,1,2147483647
0,29699,0,29699,0,29699,0,29699,0,29699,0,29699,0,29699,0,29699
0,29699,0,29699,0,29699,0,29699,0,29699,0,29699,0,29699,0,29699
0,29699,0,29699,0,29699,0,29699,0,29699,0,29699,0,29699,0,29699
1,79700,1,79700,1,79700,1,79700,1,79700,1,79700,1,79700,1,79700
0,129701,0,129701,0,129701,0,129701,0,129701,0,129701,0,129701,0,129701
1,179702,1,179702,1,179702,1,179702,1,179702,1,179702,1,179702,1,179702
0,229703,0,229703,0,229703,0,229703,0,229703,0,229703,0,229703,0,229703
1,279704,1,279704,1,279704,1,279704,1,279704,1,279704,1,279704,1,279704
0,329705,0,329705,0,329705,0,329705,0,329705,0,329705,0,329705,0,329705
1,379706,1,379706,1,379706,1,379706,1,379706,1,379706,1,379706,1,379706
0,429707,0,429707,0,429707,0,429707,0,429707,0,429707,0,429707,0,429707
1,479708,1,479708,1,479708,1,479708,1,479708,1,479708,1,479708,1,479708
0,529709,0,529709,0,529709,0,529709,0,529709,0,529709,0,529709,0,529709
1,579710,1,579710,1,579710,1,579710,1,579710,1,579710,1,579710,1,579710
0,629711,0,629711,0,629711,0,629711,0,629711,0,629711,0,629711,0,629711
1,679712,1,679712,1,679712,1,679712,1,679712,1,679712,1,679712,1,679712
0,729713,0,729713,0,729713,0,729713,0,729713,0,729713,0,729713,0,729713
1,779714,1,779714,1,779714,1,779714,1,779714,1,779714,1,779714,1,779714
0,829715,0,829715,0,829715,0,829715,0,829715,0,829715,0,829715,0,829715
1,879716,1,879716,1,879716,1,879716,1,879716,1,879716,1,879716,1,879716
0,929717,0,929717,0,929717,0,929717,0,929717,0,929717,0,929717,0,929717
1,979718,1,979718,1,979718,1,979718,1,979718,1,979718,1,979718,1,979718
0,1029719,0,1029719,0,1029719,0,1029719,0,1029719,0,1029719,0,1029719,0,1029719
1,1079720,1,1079720,1,1079720,1,1079720,1,1079720,1,1079720,1,1079720,1,1079720
0,1129721,0,1129721,0,1129721,0,1129721,0,1129721,0,1129721,0,1129721,0,1129721
1,1179722,1,1179722,1,1179722,1,1179722,1,1179722,1,1179722,1,1179722,1,1179722
0,1229723,0,1229723,0,1229723,0,1229723,0,1229723,0,1229723,0,1229723,0,1229723
1,1279724,1,1279724,1,1279724,1,1279724,1,1279724,1,1279724,1,1279724,1,1279724
0,1329725,0,1329725,0,1329725,0,1329725,0,1329725,0,1329725,0,1329725,0,1329725
1,1379726,1,1379726,1,1379726,1,1379726,1,1379726,1,1379726,1,1379726,1,1379726
0,1429727,0,1429727,0,1429727,0,1429727,0,1429727,0,1429727,0,1429727,0,1429727
1,1479728,1,1479728,1,1479728,1,1479728,1,1479728,1,1479728,1,1479728,1,1479728
0,1529729,0,1529729,0,1529729,0,1529729,0,1529729,0,1529729,0,1529729,0,1529729
1,1579730,1,1579730,1,1579730,1,1579730,1,1579730,1,1579730,1,1579730,1,1579730
0,1629731,0,1629731,0,1629731,0,1629731,0,1629731,0,1629731,0,1629731,0,1629731
1,1679732,1,1679732,1,1679732,1,1679732,1,1679732,1,1679732,1,1679732,1,1679732
0,1729733,0,1729733,0,1729733,0,1729733,0,1729733,0,1729733,0,1729733,0,1729733
1,1779734,1,1779734,1,1779734,1,1779734,1,1779734,1,1779734,1,1779734,1,1779734
0,1829735,0,1829735,0,1829735,0,1829735,0,1829735,0,1829735,0,1829735,0,1829735
1,1879736,1,1879736,1,1879736,1,1879736,1,1879736,1,1879736,1,1879736,1,1879736
0,1929737,0,1929737,0,1929737,0,1929737,0,1929737,0,1929737,0,1929737,0,1929737
1,1979738,1,1979738,1,1979738,1,1979738,1,1979738,1,1979738,1,1979738,1,1979738
0,2029739,0,2029739,0,2029739,0,2029739,0,2029739,0,2029739,0,2029739,0,2029739
1,2079740,1,2079740,1,2079740,1,2079740,1,2079740,1,2079740,1,2079740,1,2079740
