0,419430398,0,83265381,0,0,0,0,0,0,0,0,0,0,0,0
0,31637,0,31637,0,31637,0,31637,0,31637,0,31637,0,31637,0,31637
0,31637,0,31637,0,31637,0,31637,0,31637,0,31637,0,31637,0,31637
0,31637,0,31637,0,31637,0,31637,0,31637,0,31637,0,31637,0,31637
1,81638,1,81638,1,81638,1,81638,1,81638,1,81638,1,81638,1,81638
0,131639,0,131639,0,131639,0,131639,0,131639,0,131639,0,131639,0,131639
1,181640,1,181640,1,181640,1,181640,1,181640,1,181640,1,181640,1,181640
0,231641,0,231641,0,231641,0,231641,0,231641,0,231641,0,231641,0,231641
1,281642,1,281642,1,281642,1,281642,1,281642,1,281642,1,281642,1,281642
0,331643,0,331643,0,331643,0,331643,0,331643,0,331643,0,331643,0,331643
1,381644,1,381644,1,381644,1,381644,1,381644,1,381644,1,381644,1,381644
0,431645,0,431645,0,431645,0,431645,0,431645,0,431645,0,431645,0,431645
1,481646,1,481646,1,481646,1,481646,1,481646,1,481646,1,481646,1,481646
0,531647,0,531647,0,531647,0,531647,0,531647,0,531647,0,531647,0,531647
1,581648,1,581648,1,581648,1,581648,1,581648,1,581648,1,581648,1,581648
0,631649,0,631649,0,631649,0,631649,0,631649,0,631649,0,631649,0,631649
1,681650,1,681650,1,681650,1,681650,1,681650,1,681650,1,681650,1,681650
0,731651,0,731651,0,731651,0,731651,0,731651,0,731651,0,731651,0,731651
1,781652,1,781652,1,781652,1,781652,1,781652,1,781652,1,781652,1,781652
0,831653,0,831653,0,831653,0,831653,0,831653,0,831653,0,831653,0,831653
1,881654,1,881654,1,881654,1,881654,1,881654,1,881654,1,881654,1,881654
0,931655,0,931655,0,931655,0,931655,0,931655,0,931655,0,931655,0,931655
1,981656,1,981656,1,981656,1,981656,1,981656,1,981656,1,981656,1,981656
0,1031657,0,1031657,0,1031657,0,1031657,0,1031657,0,1031657,0,1031657,0,1031657
1,1081658,1,1081658,1,1081658,1,1081658,1,1081658,1,1081658,1,1081658,1,1081658
0,1131659,0,1131659,0,1131659,0,1131659,0,1131659,0,1131659,0,1131659,0,1131659
1,1181660,1,1181660,1,1181660,1,1181660,1,1181660,1,1181660,1,1181660,1,1181660
0,1231661,0,1231661,0,1231661,0,1231661,0,1231661,0,1231661,0,1231661,0,1231661
1,1281662,1,1281662,1,1281662,1,1281662,1,1281662,1,1281662,1,1281662,1,1281662
0,1331663,0,1331663,0,1331663,0,1331663,0,1331663,0,1331663,0,1331663,0,1331663
1,1381664,1,1381664,1,1381664,1,1381664,1,1381664,1,1381664,1,1381664,1,1381664
0,1431665,0,1431665,0,1431665,0,1431665,0,1431665,0,1431665,0,1431665,0,1431665
1,1481666,1,1481666,1,1481666,1,1481666,1,1481666,1,1481666,1,1481666,1,1481666
0,1531667,0,1531667,0,1531667,0,1531667,0,1531667,0,1531667,0,1531667,0,1531667
1,1581668,1,1581668,1,1581668,1,1581668,1,1581668,1,1581668,1,1581668,1,1581668
0,1631669,0,1631669,0,1631669,0,1631669,0,1631669,0,1631669,0,1631669,0,1631669
1,1681670,1,1681670,1,1681670,1,1681670,1,1681670,1,1681670,1,1681670,1,1681670
0,1731671,0,1731671,0,1731671,0,1731671,0,1731671,0,1731671,0,1731671,0,1731671
1,1781672,1,1781672,1,1781672,1,1781672,1,1781672,1,1781672,1,1781672,1,1781672
0,1831673,0,1831673,0,1831673,0,1831673,0,1831673,0,1831673,0,1831673,0,1831673
1,1881674,1,1881674,1,1881674,1,1881674,1,1881674,1,1881674,1,1881674,1,1881674
0,1931675,0,1931675,0,1931675,0,1931675,0,1931675,0,1931675,0,1931675,0,1931675
1,1981676,1,1981676,1,1981676,1,1981676,1,1981676,1,1981676,1,1981676,1,1981676
0,2031677,0,2031677,0,2031677,0,2031677,0,2031677,0,2031677,0,2031677,0,2031677
1,2081678,1,2081678,1,2081678,1,2081678,1,2081678,1,2081678,1,2081678,1,2081678
0,2131679,0,2131679,0,2131679,0,2131679,0,2131679,0,2131679,0,2131679,0,2131679
1,2181680,1,2181680,1,2181680,1,2181680,1,2181680,1,2181680,1,2181680,1,2181680
0,2231681,0,2231681,0,2231681,0,2231681,0,2231681,0,2231681,0,2231681,0,2231681
1,2281682,1,2281682,1,2281682,1,2281682,1,2281682,1,2281682,1,2281682,1,2281682
0,2331683,0,2331683,0,2331683,0,2331683,0,2331683,0,2331683,0,2331683,0,2331683
1,2381684,1,2381684,1,2381684,1,2381684,1,2381684,1,2381684,1,2381684,1,2381684
0,2431685,0,2431685,0,2431685,0,2431685,0,2431685,0,2431685,0,2431685,0,2431685
1,2481686,1,2481686,1,2481686,1,2481686,1,2481686,1,2481686,1,2481686,1,2481686
0,2531687,0,2531687,0,2531687,0,2531687,0,2531687,0,2531687,0,2531687,0,2531687
1,2581688,1,2581688,1,2581688,1,2581688,1,2581688,1,2581688,1,2581688,1,2581688
0,2631689,0,2631689,0,2631689,0,2631689,0,2631689,0,2631689,0,2631689,0,2631689
1,2681690,1,2681690,1,2681690,1,2681690,1,2681690,1,2681690,1,2681690,1,2681690
0,2731691,0,2731691,0,2731691,0,2731691,0,2731691,0,2731691,0,2731691,0,2731691
1,2781692,1,2781692,1,2781692,1,2781692,1,2781692,1,2781692,1,2781692,1,2781692
0,2831693,0,2831693,0,2831693,0,2831693,0,2831693,0,2831693,0,2831693,0,2831693
1,2881694,1,2881694,1,2881694,1,2881694,1,2881694,1,2881694,1,2881694,1,2881694
0,2931695,0,2931695,0,2931695,0,2931695,0,2931695,0,2931695,0,2931695,0,2931695
1,2981696,1,2981696,1,2981696,1,2981696,1,2981696,1,2981696,1,2981696,1,2981696
0,3031697,0,3031697,0,3031697,0,3031697,0,3031697,0,3031697,0,3031697,0,3031697
1,3081698,1,3081698,1,3081698,1,3081698,1,3081698,1,3081698,1,3081698,1,3081698
0,3131699,0,3131699,0,3131699,0,3131699,0,3131699,0,3131699,0,3131699,0,3131699
1,3181700,1,3181700,1,3181700,1,3181700,1,3181700,1,3181700,1,3181700,1,3181700
0,3231701,0,3231701,0,3231701,0,3231701,0,3231701,0,3231701,0,3231701,0,3231701
1,3281702,1,3281702,1,3281702,1,3281702,1,3281702,1,3281702,1,3281702,1,3281702
0,3331703,0,3331703,0,3331703,0,3331703,0,3331703,0,3331703,0,3331703,0,3331703
1,3381704,1,3381704,1,3381704,1,3381704,1,3381704,1,3381704,1,3381704,1,3381704
0,3431705,0,3431705,0,3431705,0,3431705,0,3431705,0,3431705,0,3431705,0,3431705
1,3481706,1,3481706,1,3481706,1,3481706,1,3481706,1,3481706,1,3481706,1,3481706
0,3531707,0,3531707,0,3531707,0,3531707,0,3531707,0,3531707,0,3531707,0,3531707
1,3581708,1,3581708,1,3581708,1,3581708,1,3581708,1,3581708,1,3581708,1,3581708
0,3631709,0,3631709,0,3631709,0,3631709,0,3631709,0,3631709,0,3631709,0,3631709
1,3681710,1,3681710,1,3681710,1,3681710,1,3681710,1,3681710,1,3681710,1,3681710
0,3731711,0,3731711,0,3731711,0,3731711,0,3731711,0,3731711,0,3731711,0,3731711
1,3781712,1,3781712,1,3781712,1,3781712,1,3781712,1,3781712,1,3781712,1,3781712
0,3831713,0,3831713,0,3831713,0,3831713,0,3831713,0,3831713,0,3831713,0,3831713
1,3881714,1,3881714,1,3881714,1,3881714,1,3881714,1,3881714,1,3881714,1,3881714
0,3931715,0,3931715,0,3931715,0,3931715,0,3931715,0,3931715,0,3931715,0,3931715
1,3981716,1,3981716,1,3981716,1,3981716,1,3981716,1,3981716,1,3981716,1,3981716
0,4031717,0,4031717,0,4031717,0,4031717,0,4031717,0,4031717,0,4031717,0,4031717
1,4081718,1,4081718,1,4081718,1,4081718,1,4081718,1,4081718,1,4081718,1,4081718
0,4131719,0,4131719,0,4131719,0,4131719,0,4131719,0,4131719,0,4131719,0,4131719
1,4181720,1,4181720,1,4181720,1,4181720,1,4181720,1,4181720,1,4181720,1,4181720
0,4231721,0,4231721,0,4231721,0,4231721,0,4231721,0,4231721,0,4231721,0,4231721
1,4281722,1,4281722,1,4281722,1,4281722,1,4281722,1,4281722,1,4281722,1,4281722
0,4331723,0,4331723,0,4331723,0,4331723,0,4331723,0,4331723,0,4331723,0,4331723
1,4381724,1,4381724,1,4381724,1,4381724,1,4381724,1,4381724,1,4381724,1,4381724
0,4431725,0,4431725,0,4431725,0,4431725,0,4431725,0,4431725,0,4431725,0,4431725
1,4481726,1,4481726,1,4481726,1,4481726,1,4481726,1,4481726,1,4481726,1,4481726
0,4531727,0,4531727,0,4531727,0,4531727,0,4531727,0,4531727,0,4531727,0,4531727
1,4581728,1,4581728,1,4581728,1,4581728,1,4581728,1,4581728,1,4581728,1,4581728
0,4631729,0,4631729,0,4631729,0,4631729,0,4631729,0,4631729,0,4631729,0,4631729
1,4681730,1,4681730,1,4681730,1,4681730,1,4681730,1,4681730,1,4681730,1,4681730
0,4731731,0,4731731,0,4731731,0,4731731,0,4731731,0,4731731,0,4731731,0,4731731
1,4781732,1,4781732,1,4781732,1,4781732,1,4781732,1,4781732,1,4781732,1,4781732
0,4831733,0,4831733,0,4831733,0,4831733,0,4831733,0,4831733,0,4831733,0,4831733
1,4881734,1,4881734,1,4881734,1,4881734,1,4881734,1,4881734,1,4881734,1,4881734
0,4931735,0,4931735,0,4931735,0,4931735,0,4931735,0,4931735,0,4931735,0,4931735
1,4981736,1,4981736,1,4981736,1,4981736,1,4981736,1,4981736,1,4981736,1,4981736
0,5031737,0,5031737,0,5031737,0,5031737,0,5031737,0,5031737,0,5031737,0,5031737
1,5081738,1,5081738,1,5081738,1,5081738,1,5081738,1,5081738,1,5081738,1,5081738
0,5131739,0,5131739,0,5131739,0,5131739,0,5131739,0,5131739,0,5131739,0,5131739
1,5181740,1,5181740,1,5181740,1,5181740,1,5181740,1,5181740,1,5181740,1,5181740
0,5231741,0,5231741,0,5231741,0,5231741,0,5231741,0,5231741,0,5231741,0,5231741
1,5281742,1,5281742,1,5281742,1,5281742,1,5281742,1,5281742,1,5281742,1,5281742
0,5331743,0,5331743,0,5331743,0,5331743,0,5331743,0,5331743,0,5331743,0,5331743
1,5381744,1,5381744,1,5381744,1,5381744,1,5381744,1,5381744,1,5381744,1,5381744
0,5431745,0,5431745,0,5431745,0,5431745,0,5431745,0,5431745,0,5431745,0,5431745
1,5481746,1,5481746,1,5481746,1,5481746,1,5481746,1,5481746,1,5481746,1,5481746
0,5531747,0,5531747,0,5531747,0,5531747,0,5531747,0,5531747,0,5531747,0,5531747
1,5581748,1,5581748,1,5581748,1,5581748,1,5581748,1,5581748,1,5581748,1,5581748
0,5631749,0,5631749,0,5631749,0,5631749,0,5631749,0,5631749,0,5631749,0,5631749
1,5681750,1,5681750,1,5681750,1,5681750,1,5681750,1,5681750,1,5681750,1,5681750
0,5731751,0,5731751,0,5731751,0,5731751,0,5731751,0,5731751,0,5731751,0,5731751
1,5781752,1,5781752,1,5781752,1,5781752,1,5781752,1,5781752,1,5781752,1,5781752
0,5831753,0,5831753,0,5831753,0,5831753,0,5831753,0,5831753,0,5831753,0,5831753
1,5881754,1,5881754,1,5881754,1,5881754,1,5881754,1,5881754,1,5881754,1,5881754
0,5931755,0,5931755,0,5931755,0,5931755,0,5931755,0,5931755,0,5931755,0,5931755
1,5981756,1,5981756,1,5981756,1,5981756,1,5981756,1,5981756,1,5981756,1,5981756
0,6031757,0,6031757,0,6031757,0,6031757,0,6031757,0,6031757,0,6031757,0,6031757
1,6081758,1,6081758,1,6081758,1,6081758,1,6081758,1,6081758,1,6081758,1,6081758
